1,2,2,2,4,1500,500,v1,0,0,0,0,0.4364106503,0,0,0.1580149577,0,0,0,0,0.04845025589,0.01104143827,0,0.002866484361,0.03966504103,0,0.02585390106,0.01436186256,0,0,0,0,0,0.01773800101,0,0,0,0,0.04153412918,0,0,0,0,0,0,0.1857319008,0,0,0,0,0.01098854029,0,0,0,0,0,0,0.002501159292,0.0005699948413,0,0,0,0.0001479772163,0,0.002047638018,0.001334662195,0,0.0007414059088,0.05277380488,0,0,0,-0.5808171776,0,0,0,0.2231339966,0.03729665183,0,0,0.01292601838,0.07240985029,0,-0.8224813432,0.02832756836,-0.01459756048,0,0.05019695188,0,0,0,0,0,0,0,0,0,0,-0.01441147135,0,-0.05872619679,0,0,0,0,0.01292601838,0,0.5842223999,0,0.2231339966,0,0.2078426604,0,0.02913031167,0,-0.1865036545,0,0,0,0,0.07240985029,0,0.2078426604,0,0.03729665183,0,0.5842223999,0,-0.7621200689,0,0.0008027433138,0.0001860891367,0,0,0.002576852047,0,0,0,0,0,0,0,0
1,2,2,2,2,1500,500,v1,0,0,0,0,0,0,0,0,0,0,0,0,0.0265676279,0,0,0.001404601358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4576457044,0,0,0,0,0.02419522663,0,0,0,0,0,0,0.4655725305,0,0,0,0,0.02461430923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03401084618,0,0,0,-0.001675012516,0,0,-0.04849135975,0.02693413726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001675012516,0,0,0,0.03401084618,0,0,0,-0.1447351728,0,0.1231779503,0,0,0,0,0,0,0,0,0,0,0,0,0.1501120877,0,-0.1716693101,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,3,1500,500,v1,0.01497910212,0,0,0.02885060044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05870140985,0,0,0.1130622455,0,0,0,0,0,0,0,0,0.2680763617,0,0,0.5163302804,0,0,0,0,-0.5262414979,0.04302746548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241372391,0,0,0,0.483448658,0,0,0,0,0,0,0,0,0,0,0.483448658,0,0,0,0.241372391,0,0,-0.6505580605,0,0,0,0.1673440277,0,0,0,0,0,0,0,0,0,0,0.2103714933,0,0,0,-0.6935855251,0,0,0,0,0,0,0,0,0,0
1,2,2,2,1,1500,500,v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008763711341,0,0,0,0,0,0,0.03299124289,0,0,0,0,0.0206153916,0,0,0,0,0,0,0.07760723343,0,0,0,0,0.180505245,0,0,0,0,0,0,0.6795171758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1900952934,0,0,0,0.7652710564,-0.6778806286,0,0,0.04096972844,0,0,0,0,0,0,0,0,0,0,0,-0.7328588241,0,0,0.09594792406,0,0,0,0,0,0,0,0,0,0,0,0.1369176526,0,0,-0.773828553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7652710564,0,0,0,0.1900952934,0,0,0
1,2,2,2,0,1500,500,v1,0.001913302209,0.02861897937,0.03432892088,0.0088462196,0,0,0.07489894788,0,0.0106901654,0.05589987845,0,0.01716162295,0,0,0.008933746151,0,0,0,0,0,0.008371300229,0.02415527282,0,0.01343899676,0.001549107017,0,0.0004066738037,0.0005234147694,0.001020176287,0.00122371768,0,0.002669911094,0.000381070656,0.001099574189,0.001992654234,0.0006117576924,0.151008231,0,0.03964289816,0.05102290389,0.006648502782,0.1192890098,0,0.03073958486,0,0.1071873998,0.19424558,0,0.0003731475108,0,0,0.0001260796809,1.642872211e-05,0.0002457391502,0,7.595877055e-05,0,0,0.0006431257931,0,-0.3243041062,-0.002093572762,-0.08059084917,0.08521462589,0,0,-0.01651120284,0.2290391264,0,0,0.07302625278,0.07687009911,0,0,0.196255371,-0.1646038118,0,0,-0.03239840738,0,0,-0.02162883068,0.07687009911,0.00414617044,0.03201967732,0.1091391484,0.2290391264,0.02377806153,0.09563748405,0.1840421651,-0.6958734806,-0.001945405373,0,-0.001440519438,-0.003640090959,0.0007399135227,-0.0009699338078,0,0.02377806153,0,0,0,0.00414617044,0,0,0.04756497492,-0.2015111652,0,-0.1456821557,-0.0164938354,-0.2814087484,0,0,0.09563748405,0,0.0216655199,0,0.03201967732,0,0.03699943109,-0.3062749189,-0.0004829130763,0,0,-2.874646849e-05,-0.0008738341185,0,0.196255371,0.1840421651,0,0.03699943109,0.07302625278,0.1091391484,0,0.0216655199
1,2,2,2,2,1500,500,v1,0,0,0,0,0,0.1831489624,0,0,0,0,0.4483421712,0,0,0,0,0,0,0.1063673364,0,0,0,0,0.260383471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0005098831449,0,0,0.001248175874,0,0,0,0,0,0,0,0,0,0,0,0,0.3347238912,0,0,0,0,-0.5669608024,0,0,0,0,0,0,0,0,0,-0.5652788918,0,0,0,0,0.3330419801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1062676881,0,0,0,0.2420876787,-0.2339188222,0,0,0,0,0,0.001681911234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2420876787,0,0,0,0.1062676881,0
1,2,2,2,0,1500,500,v1,0,0.07494045364,0,0,0,0,0.1844964745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1130853991,0,0,0.2784058065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10083223,0,0,0,0,0.2482396363,0,0.007382188353,0,0.2442717806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1132481278,0,0,0,-0.2642328254,0,0.4172102402,0,0,0,-0.1655562712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2642328254,0,0,0,-0.1132481278,0,0,0.07871550949,0,0,0,0,0.1729384596,0,0,0,0,0,0,0,0,0
1,2,2,2,2,1500,500,v1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1874071166,0,0,0,0,0.01982281689,0,0,0,0,0,0,0.4903890202,0,0,0,0,0.0518704515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2265477166,0,0,0,0,0,0,0.02396287817,0,0,0,0,0,0,0,0,0,0,0,0.05480681409,0,0,0,-0.005353793214,0,-0.2335671162,0,0.200598436,0,0,0,0,0,0,0,0,0,0,0,0,0.4430105459,0,-0.4759792263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.005353793214,0,0,0,0.05480681409,0,0,0,-0.2753807903,0,0,0.2424121101,0,0,0,0,0,0,0,0,0,0,0
1,2,2,2,1,1500,500,v1,0,0,0.01123560684,0,0,0.0006068374039,0,0,0,0.001907653455,0.006228894866,0,0,0,0,0,0,0.01067128404,0,0,0,0,0.1095356119,0,0,0,0,0,0,0.06511635491,0,0,0,0,0.01105587274,0,0,0,0,0,0,0.4406975017,0,0,0.02380216144,0,0.07482445084,0.2443177698,0,0,0,0,0,0,0,0,0,0,0,0,-0.6798551485,0,0,0.009893872143,0,0.005536703896,0,0,0,0,0,0,0,0,0,-0.2383277425,0,0,0,0,0.06980952196,0,0,0,0,0.6562746596,0,0,0,0.08758486824,-0.4678712127,0,0,0,0,-0.02803513878,0,0,0,0,0.02175122603,0,0,0,0.2310261055,0.05720495912,0,0,0,0,-0.4777650848,-0.2438644463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08758486824,0.2310261055,0,0,0.6562746596,0.02175122603,0
1,2,2,2,3,1500,500,v1,0.0004579976732,7.012633531e-05,8.385176948e-05,0.0003179701082,8.858896887e-05,0.0001693546782,0.0004795063101,0.0007888794852,6.878943233e-05,0.0003952259995,2.765100359e-05,0.000332204118,0,0,0.02269675319,0,0.0005311823948,0.001015456266,0,0.004730147552,0.0004124637172,0.03023587484,0.0001657963344,0.001991906907,0.008159977358,0,0.0688085753,0.1464476486,0.001274747006,0.001524246085,0,0.008716400627,0.001250444965,0.09166454135,0.007184364579,0.006038761371,0.0115317571,0,0.09724092877,0.2069612008,0.01176556157,0.00215407897,0,0.008168375307,0.00435057427,0.1295411959,0.01015301191,0.0007103302136,0.004665455258,0,0,0.08373123139,0.004760046589,0.0007288347577,0,0.003304716634,0.0009207200031,0,0.004983589458,0.008198956725,-0.07426480558,-0.0007203828122,-0.0005390649767,-0.0004626404861,-0.0008645988253,-0.0001853965731,-0.0004002696408,-0.00794354894,0,0,0.2571365515,-0.07403548105,0,0,0.3472231775,-0.36962519,0,0,-0.05238919781,-0.005214219031,-0.001108960561,-0.002401766569,-0.07403548105,0.0170733513,0.00307517905,0.002805359225,-0.00794354894,0.01112750268,0.02109336881,0.01923170518,-0.3226045275,0.1188573935,0,-0.159592532,-0.009927789759,-0.008592121073,-0.007283542194,0,0.01112750268,0.002297843016,0.003822670928,0,0.0170733513,0.02039154404,0.0001088465546,-0.0294724187,-0.1466264341,0,-0.1909247561,-0.01037987861,-0.005636614709,-0.001326654521,0,0.02109336881,0.02039154404,0.002594918876,0,0.00307517905,0.002297843016,0.01253344873,-0.05541497464,0.08242172726,0,0,-0.007700307903,-0.005645510502,-0.009047440185,0.3472231775,0.01923170518,0.0001088465546,0.01253344873,0.2571365515,0.002805359225,0.003822670928,0.002594918876
